country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,rain_1h,rain_3h,timezone,cloud,description,region,population
NG,Agbabu,6.31,4.55,300.77,300.77,300.77,1012,91,1012,1011,3.06,202,1707890318,1707933215,,,3600,40,scattered clouds,Ogun,11593
NG,Agbabu,6.32,4.55,300.72,300.72,300.72,1012,91,1012,1011,2.98,201,1707890318,1707933215,,,3600,40,scattered clouds,Ogun,13473
NG,Ketu Adieowe,6.71,3.07,303.01,303.01,303.01,1011,84,1011,1005,3.63,207,1707890695,1707933548,,,3600,86,overcast clouds,Ogun,19136
NG,Ifo,6.83,3.12,302.64,302.64,302.64,1011,82,1011,999,3.52,205,1707890690,1707933529,,,3600,76,broken clouds,Ogun,21174
NG,Sagamu,6.78,3.56,302.96,302.96,302.96,1011,78,1011,1005,2.91,197,1707890582,1707933426,,,3600,93,overcast clouds,Ogun,18163
NG,Agbabu,6.53,4.52,300.07,300.07,300.07,1012,92,1012,1010,1.45,181,1707890337,1707933210,,,3600,45,scattered clouds,Ogun,11900
NG,Owode,6.95,3.51,302.46,302.46,302.46,1011,74,1011,996,2.47,199,1707890603,1707933429,,,3600,95,overcast clouds,Ogun,12367
NG,Owode,6.94,3.5,302.53,302.53,302.53,1011,74,1011,997,2.52,199,1707890605,1707933432,,,3600,95,overcast clouds,Ogun,12367
NG,Owode,6.85,3.45,303.18,303.18,303.18,1011,75,1011,1008,2.97,200,1707890612,1707933449,,,3600,93,overcast clouds,Ogun,12414
NG,Ifo,6.79,3.29,303.1,303.1,303.1,1011,77,1011,1007,3.62,205,1707890647,1707933491,,,3600,89,overcast clouds,Ogun,30155
NG,Ifo,6.83,3.29,303.25,303.25,303.25,1011,77,1011,1010,3.49,205,1707890649,1707933488,,,3600,86,overcast clouds,Ogun,15848
NG,Ilaro,6.94,3.08,302.75,302.75,302.75,1011,82,1011,1001,3.41,204,1707890706,1707933533,,,3600,59,broken clouds,Ogun,17900
NG,Ilaro,6.92,3.08,302.77,302.77,302.77,1011,83,1011,1001,3.43,204,1707890705,1707933534,,,3600,61,broken clouds,Ogun,20648
NG,Ogun State,6.99,3.58,301.35,301.35,301.35,1011,76,1011,997,2.27,197,1707890589,1707933410,,,3600,91,overcast clouds,Ogun,12371
NG,Ifo,6.83,3.29,303.25,303.25,303.25,1011,77,1011,1010,3.49,205,1707890649,1707933488,,,3600,86,overcast clouds,Ogun,15848
NG,Ilaro,6.94,3.08,302.75,302.75,302.75,1011,82,1011,1001,3.41,204,1707890706,1707933533,,,3600,59,broken clouds,Ogun,17900
NG,Ilaro,6.94,3.08,302.75,302.75,302.75,1011,82,1011,1001,3.41,204,1707890706,1707933533,,,3600,59,broken clouds,Ogun,17900
NG,Ketu Adieowe,6.66,3.09,303.01,303.01,303.01,1011,84,1011,1005,3.78,208,1707890688,1707933546,,,3600,90,overcast clouds,Ogun,13112
NG,Ijebu-Igbo,6.89,4.01,299.96,299.96,299.96,1012,86,1012,1003,1.47,198,1707890480,1707933312,,,3600,23,few clouds,Ogun,42783
NG,Ilaro,6.96,3.08,301.03,301.03,301.03,1011,82,1011,1005,3.39,204,1707890707,1707933531,,,3600,56,broken clouds,Ogun,13778
NG,Ijebu-Ife,6.76,4.09,299.77,299.77,299.77,1011,91,1011,1009,1.36,210,1707890454,1707933300,,,3600,27,scattered clouds,Ogun,8688
NG,Ijebu-Igbo,6.96,3.94,303.08,303.08,303.08,1011,83,1011,1003,1.7,191,1707890501,1707933325,,,3600,39,scattered clouds,Ogun,53699
NG,Abeokuta,7.23,3.53,302.18,302.18,302.18,1011,70,1011,994,2.51,194,1707890615,1707933408,,,3600,70,broken clouds,Ogun,2980
NG,Owode,6.91,3.55,302.6,302.6,302.6,1011,76,1011,998,2.54,198,1707890592,1707933421,,,3600,93,overcast clouds,Ogun,12591
NG,Agbabu,6.4,4.41,300.78,300.78,300.78,1011,91,1011,1011,3.29,206,1707890356,1707933244,,,3600,37,scattered clouds,Ogun,9652
NG,Agbabu,6.39,4.41,300.77,300.77,300.77,1011,91,1011,1010,3.39,206,1707890356,1707933245,,,3600,38,scattered clouds,Ogun,8973
NG,Imeko,7.24,3.03,301.92,301.92,301.92,1011,74,1011,999,3.75,199,1707890735,1707933528,,,3600,50,scattered clouds,Ogun,10863
NG,Agbabu,6.56,4.54,299.81,299.81,299.81,1012,92,1012,1006,1.35,178,1707890334,1707933204,,,3600,46,scattered clouds,Ogun,12789
NG,Ibadan,7.26,3.75,302.66,302.66,302.66,1012,73,1012,996,2.07,187,1707890563,1707933354,,,3600,71,broken clouds,Ogun,22156
NG,Ebute Ikorodu,6.74,3.42,303.23,303.23,303.23,1011,76,1011,1009,3.45,201,1707890613,1707933462,,,3600,94,overcast clouds,Ogun,18325
NG,Owode,6.88,3.43,303.09,303.09,303.09,1011,76,1011,1007,2.92,201,1707890619,1707933452,,,3600,91,overcast clouds,Ogun,12367
NG,Owode,6.88,3.43,303.09,303.09,303.09,1011,76,1011,1007,2.92,201,1707890619,1707933452,,,3600,91,overcast clouds,Ogun,12367
NG,Sagamu,6.82,3.64,303.21,303.21,303.21,1011,80,1011,1009,2.59,197,1707890565,1707933405,,,3600,89,overcast clouds,Ogun,89108
NG,Owode,6.99,3.46,302.51,302.51,302.51,1011,75,1011,997,2.47,202,1707890618,1707933439,,,3600,90,overcast clouds,Ogun,12367
NG,Owode,6.97,3.5,302.46,302.46,302.46,1011,74,1011,996,2.42,200,1707890607,1707933430,,,3600,95,overcast clouds,Ogun,12367
NG,Agbabu,6.43,4.54,300.38,300.38,300.38,1012,92,1012,1011,2.09,193,1707890327,1707933211,,,3600,42,scattered clouds,Ogun,17725
NG,Ketu Adieowe,6.6,3.03,303.07,303.07,303.07,1011,87,1011,1007,3.74,209,1707890699,1707933564,,,3600,92,overcast clouds,Ogun,13112
NG,Epe,6.41,4.34,300.9,300.9,300.9,1011,90,1011,1011,3.8,210,1707890374,1707933260,,,3600,31,scattered clouds,Ogun,8393
NG,Ifo,6.77,3.14,302.85,302.85,302.85,1011,81,1011,1003,3.63,206,1707890682,1707933528,,,3600,84,broken clouds,Ogun,21914
NG,Owode,6.93,3.45,302.8,302.8,302.8,1011,75,1011,1002,2.7,201,1707890617,1707933444,,,3600,91,overcast clouds,Ogun,12367
NG,Epe,6.59,4.15,300.49,300.49,300.49,1011,91,1011,1010,2.83,215,1707890429,1707933296,,,3600,18,few clouds,Ogun,2791
NG,Ifo,6.82,3.1,302.76,302.76,302.76,1011,83,1011,1001,3.52,205,1707890694,1707933535,,,3600,76,broken clouds,Ogun,18832
NG,Epe,6.64,4.16,300.22,300.22,300.22,1011,91,1011,1009,2.36,213,1707890430,1707933290,,,3600,23,few clouds,Ogun,3142
NG,Agbabu,6.38,4.49,300.64,300.64,300.64,1011,91,1011,1010,2.85,200,1707890336,1707933226,,,3600,44,scattered clouds,Ogun,12167
NG,Agbabu,6.4,4.45,300.7,300.7,300.7,1011,91,1011,1011,2.96,203,1707890347,1707933234,,,3600,40,scattered clouds,Ogun,11091
NG,Epe,6.53,4.22,300.73,300.73,300.73,1011,90,1011,1009,3.48,213,1707890409,1707933282,,,3600,16,few clouds,Ogun,7276
NG,Epe,6.53,4.22,300.73,300.73,300.73,1011,90,1011,1009,3.48,213,1707890409,1707933282,,,3600,16,few clouds,Ogun,7276
NG,Sagamu,6.77,3.59,302.88,302.88,302.88,1011,79,1011,1003,2.85,197,1707890574,1707933420,,,3600,92,overcast clouds,Ogun,26642
NG,Agbabu,6.49,4.42,300.36,300.36,300.36,1011,92,1011,1009,2.32,200,1707890359,1707933236,,,3600,35,scattered clouds,Ogun,11542
NG,Ijebu-Igbo,6.94,4.04,302.95,302.95,302.95,1012,85,1012,1001,1.46,192,1707890476,1707933302,,,3600,26,scattered clouds,Ogun,66831
NG,Ijebu-Igbo,6.96,4.06,302.98,302.98,302.98,1012,84,1012,1002,1.44,190,1707890472,1707933296,,,3600,27,scattered clouds,Ogun,54899
NG,Ijebu-Ife,6.86,4.01,299.92,299.92,299.92,1011,87,1011,1004,1.46,201,1707890478,1707933314,,,3600,23,few clouds,Ogun,50722
NG,Ijebu Ode,6.8,3.89,300.1,300.1,300.1,1011,87,1011,1005,1.84,202,1707890504,1707933346,,,3600,49,scattered clouds,Ogun,107477
NG,Ketu Adieowe,6.55,3.04,303.15,303.15,303.15,1011,86,1011,1008,3.86,210,1707890694,1707933564,,,3600,96,overcast clouds,Ogun,58670
NG,Ijebu-Igbo,6.98,3.86,303.04,303.04,303.04,1011,82,1011,1002,1.89,189,1707890521,1707933343,,,3600,58,broken clouds,Ogun,4172
NG,Ijebu-Igbo,6.89,4.05,299.96,299.96,299.96,1012,86,1012,1004,1.42,197,1707890470,1707933303,,,3600,26,scattered clouds,Ogun,10126
NG,Ifo,6.97,3.16,303.03,303.03,303.03,1011,81,1011,1006,3.28,205,1707890689,1707933512,,,3600,61,broken clouds,Ogun,13112
NG,Otta,6.7,3.62,303.03,303.03,303.03,1011,82,1011,1006,3.05,203,1707890563,1707933417,,,3600,84,broken clouds,Ogun,20079
NG,Ilaro,6.82,3.07,302.89,302.89,302.89,1011,84,1011,1003,3.5,205,1707890702,1707933542,,,3600,74,broken clouds,Ogun,28984
NG,Ilaro,6.77,3,302.98,302.98,302.98,1011,87,1011,1005,3.42,205,1707890716,1707933561,,,3600,77,broken clouds,Ogun,41124
NG,Isara,6.96,3.8,303.06,303.06,303.06,1011,82,1011,1003,2.04,191,1707890534,1707933359,,,3600,72,broken clouds,Ogun,6942
NG,Ejirin,6.71,3.91,300.22,300.22,300.22,1011,89,1011,1010,2,211,1707890494,1707933346,,,3600,39,scattered clouds,Ogun,11163
NG,Ebute Ikorodu,6.72,3.48,303.21,303.21,303.21,1011,77,1011,1009,3.46,200,1707890598,1707933449,,,3600,93,overcast clouds,Ogun,40136
NG,Ijebu-Ife,6.73,4.23,299.6,299.6,299.6,1012,93,1012,1005,1.46,208,1707890418,1707933268,,,3600,36,scattered clouds,Ogun,2980
NG,Ijebu-Ife,6.75,4.15,299.59,299.59,299.59,1011,92,1011,1007,1.32,209,1707890439,1707933287,,,3600,32,scattered clouds,Ogun,2980
NG,Ijebu-Igbo,6.97,4.07,303.04,303.04,303.04,1012,84,1012,1003,1.43,189,1707890470,1707933293,,,3600,28,scattered clouds,Ogun,56565
NG,Owode,6.96,3.42,302.89,302.89,302.89,1011,76,1011,1003,2.69,202,1707890626,1707933450,,,3600,87,overcast clouds,Ogun,12367
NG,Owode,6.96,3.42,302.89,302.89,302.89,1011,76,1011,1003,2.69,202,1707890626,1707933450,,,3600,87,overcast clouds,Ogun,12367
NG,Ketu Adieowe,6.63,3.11,303.16,303.16,303.16,1011,83,1011,1008,3.91,209,1707890681,1707933543,,,3600,92,overcast clouds,Ogun,13112
NG,Owode,6.78,3.41,303.2,303.2,303.2,1011,76,1011,1009,3.31,200,1707890618,1707933462,,,3600,93,overcast clouds,Ogun,12621
NG,Ketu Adieowe,6.52,3.01,303.18,303.18,303.18,1011,88,1011,1009,3.81,210,1707890699,1707933573,,,3600,98,overcast clouds,Ogun,29403
NG,Ijebu Ode,6.83,3.97,299.64,299.64,299.64,1011,88,1011,1000,1.55,203,1707890486,1707933325,,,3600,29,scattered clouds,Ogun,136793
NG,Ijebu-Igbo,6.89,4.05,299.96,299.96,299.96,1012,86,1012,1004,1.42,197,1707890470,1707933303,,,3600,26,scattered clouds,Ogun,10126
NG,Ifo,6.91,3.21,303.18,303.18,303.18,1011,80,1011,1008,3.37,206,1707890673,1707933503,,,3600,72,broken clouds,Ogun,13664
NG,Ifo,6.91,3.21,303.18,303.18,303.18,1011,80,1011,1008,3.37,206,1707890673,1707933503,,,3600,72,broken clouds,Ogun,13664
NG,Otta,6.72,3.65,302.96,302.96,302.96,1011,83,1011,1005,2.83,201,1707890557,1707933408,,,3600,85,overcast clouds,Ogun,13180
NG,Sagamu,6.85,3.57,302.87,302.87,302.87,1011,77,1011,1003,2.68,197,1707890583,1707933420,,,3600,92,overcast clouds,Ogun,40493
NG,Owode,6.83,3.5,303.18,303.18,303.18,1011,75,1011,1008,2.9,197,1707890599,1707933438,,,3600,96,overcast clouds,Ogun,12837
NG,Otta,6.72,3.65,302.96,302.96,302.96,1011,83,1011,1005,2.83,201,1707890557,1707933408,,,3600,85,overcast clouds,Ogun,13174
NG,Owode,6.86,3.53,303.06,303.06,303.06,1011,76,1011,1006,2.73,197,1707890594,1707933429,,,3600,94,overcast clouds,Ogun,12811
NG,Ijebu-Igbo,6.99,3.93,303.21,303.21,303.21,1011,82,1011,1006,1.74,188,1707890505,1707933326,,,3600,41,scattered clouds,Ogun,37467
NG,Otta,6.75,3.79,300.59,300.59,300.59,1011,87,1011,1010,2.25,202,1707890525,1707933373,,,3600,74,broken clouds,Ogun,12968
NG,Ebute Ikorodu,6.69,3.54,303.16,303.16,303.16,1011,80,1011,1008,3.48,203,1707890582,1707933436,,,3600,88,overcast clouds,Ogun,102853
NG,Ifo,6.76,3.17,302.94,302.94,302.94,1011,80,1011,1004,3.7,206,1707890674,1707933521,,,3600,87,overcast clouds,Ogun,46423
NG,Sagamu,6.77,3.61,302.92,302.92,302.92,1011,80,1011,1004,2.79,197,1707890569,1707933415,,,3600,91,overcast clouds,Ogun,33471
NG,Ebute Ikorodu,6.71,3.56,303.1,303.1,303.1,1011,80,1011,1007,3.25,201,1707890578,1707933430,,,3600,89,overcast clouds,Ogun,62396
NG,Ebute Ikorodu,6.71,3.56,303.1,303.1,303.1,1011,80,1011,1007,3.25,201,1707890578,1707933430,,,3600,89,overcast clouds,Ogun,62396
NG,Ifo,6.84,3.29,303.18,303.18,303.18,1011,77,1011,1008,3.46,205,1707890650,1707933488,,,3600,85,overcast clouds,Ogun,14859
NG,Epe,6.63,4.16,300.24,300.24,300.24,1011,91,1011,1009,2.45,214,1707890429,1707933291,,,3600,22,few clouds,Ogun,3301
NG,Ijebu-Ife,6.66,4.18,299.97,299.97,299.97,1011,92,1011,1006,2.17,212,1707890426,1707933284,,,3600,26,scattered clouds,Ogun,3030
NG,Ijebu-Ife,6.66,4.18,299.97,299.97,299.97,1011,92,1011,1006,2.17,212,1707890426,1707933284,,,3600,26,scattered clouds,Ogun,3030
NG,Ketu Adieowe,6.6,3.14,303.19,303.19,303.19,1011,82,1011,1009,4.07,210,1707890672,1707933537,,,3600,95,overcast clouds,Ogun,35697
NG,Otta,6.72,3.84,300.39,300.39,300.39,1011,88,1011,1009,2.16,206,1707890511,1707933363,,,3600,58,broken clouds,Ogun,12140
NG,Owode,6.91,3.57,302.57,302.57,302.57,1011,77,1011,998,2.51,197,1707890587,1707933417,,,3600,92,overcast clouds,Ogun,17908
NG,Ijebu-Igbo,6.92,4.04,303.05,303.05,303.05,1012,85,1012,1003,1.45,194,1707890475,1707933303,,,3600,26,scattered clouds,Ogun,55615
NG,Ketu Adieowe,6.67,3.13,303.16,303.16,303.16,1011,82,1011,1008,3.86,208,1707890679,1707933536,,,3600,91,overcast clouds,Ogun,34946
NG,Sagamu,6.76,3.56,302.82,302.82,302.82,1011,78,1011,1002,2.96,197,1707890581,1707933428,,,3600,93,overcast clouds,Ogun,13217
NG,Sagamu,6.79,3.6,302.9,302.9,302.9,1011,79,1011,1003,2.77,197,1707890573,1707933416,,,3600,91,overcast clouds,Ogun,47237
NG,Ifo,6.98,3.23,302.77,302.77,302.77,1011,80,1011,1001,3.16,206,1707890672,1707933494,,,3600,65,broken clouds,Ogun,13112
NG,Owode,6.9,3.5,302.78,302.78,302.78,1011,74,1011,1001,2.66,198,1707890603,1707933434,,,3600,95,overcast clouds,Ogun,12433
NG,Ifo,6.91,3.22,303.18,303.18,303.18,1011,79,1011,1008,3.37,206,1707890671,1707933501,,,3600,73,broken clouds,Ogun,13112
NG,Ifo,6.86,3.31,303.21,303.21,303.21,1011,77,1011,1009,3.34,205,1707890646,1707933482,,,3600,84,broken clouds,Ogun,12976
NG,Ketu Adieowe,6.51,3.08,303.22,303.22,303.22,1011,85,1011,1009,4.09,211,1707890682,1707933557,,,3600,99,overcast clouds,Ogun,165137
NG,Ifo,6.79,3.15,302.77,302.77,302.77,1011,81,1011,1001,3.61,206,1707890681,1707933524,,,3600,82,broken clouds,Ogun,44514
NG,Owode,6.94,3.54,302.73,302.73,302.73,1011,75,1011,1001,2.46,198,1707890596,1707933422,,,3600,93,overcast clouds,Ogun,12375
NG,Ketu Adieowe,6.64,3.1,303.05,303.05,303.05,1011,83,1011,1006,3.86,209,1707890684,1707933545,,,3600,91,overcast clouds,Ogun,13112
NG,Ifo,6.79,3.24,302.89,302.89,302.89,1011,78,1011,1003,3.72,207,1707890659,1707933503,,,3600,88,overcast clouds,Ogun,65226
NG,Sagamu,6.89,3.58,302.63,302.63,302.63,1011,77,1011,999,2.55,197,1707890583,1707933415,,,3600,92,overcast clouds,Ogun,30061
NG,Ebute Ikorodu,6.7,3.48,303.01,303.01,303.01,1011,78,1011,1005,3.62,202,1707890596,1707933450,,,3600,91,overcast clouds,Ogun,114724
NG,Owode,6.83,3.39,303.16,303.16,303.16,1011,76,1011,1008,3.2,202,1707890625,1707933464,,,3600,90,overcast clouds,Ogun,12544
NG,Ebute Ikorodu,6.74,3.5,303.13,303.13,303.13,1011,76,1011,1007,3.26,197,1707890594,1707933443,,,3600,95,overcast clouds,Ogun,21234
NG,Ifo,6.97,3.17,303.05,303.05,303.05,1011,81,1011,1006,3.27,205,1707890686,1707933509,,,3600,62,broken clouds,Ogun,13112
NG,Agbabu,6.3,4.54,300.85,300.85,300.85,1011,90,1011,1011,3.25,202,1707890319,1707933218,,,3600,40,scattered clouds,Ogun,9861
NG,Agbabu,6.35,4.43,300.89,300.89,300.89,1011,90,1011,1011,3.63,206,1707890349,1707933242,,,3600,41,scattered clouds,Ogun,6019
NG,Ebute Ikorodu,6.69,3.49,302.97,302.97,302.97,1011,78,1011,1005,3.69,203,1707890594,1707933448,,,3600,90,overcast clouds,Ogun,98223
NG,Ifo,6.97,3.19,302.92,302.92,302.92,1011,80,1011,1004,3.24,205,1707890681,1707933504,,,3600,63,broken clouds,Ogun,13112
NG,Sagamu,6.79,3.57,302.81,302.81,302.81,1011,78,1011,1002,2.85,197,1707890580,1707933423,,,3600,92,overcast clouds,Ogun,29320
NG,Owode,6.96,3.37,302.9,302.9,302.9,1011,77,1011,1003,2.84,204,1707890638,1707933462,,,3600,82,broken clouds,Ogun,12367
NG,Ogun State,6.98,3.58,301.39,301.39,301.39,1011,76,1011,998,2.3,197,1707890588,1707933410,,,3600,91,overcast clouds,Ogun,12406
NG,Ebute Ikorodu,6.74,3.53,302.92,302.92,302.92,1011,77,1011,1004,3.16,197,1707890587,1707933436,,,3600,93,overcast clouds,Ogun,35420
NG,Sagamu,6.84,3.62,303.01,303.01,303.01,1011,79,1011,1006,2.59,197,1707890571,1707933409,,,3600,90,overcast clouds,Ogun,99579
NG,Owode,6.93,3.51,302.62,302.62,302.62,1011,75,1011,999,2.54,199,1707890602,1707933430,,,3600,95,overcast clouds,Ogun,12367
NG,Ejirin,6.7,3.91,300.23,300.23,300.23,1011,89,1011,1009,2.06,211,1707890493,1707933347,,,3600,39,scattered clouds,Ogun,11277
NG,Ilaro,6.91,3.11,302.86,302.86,302.86,1011,82,1011,1003,3.42,205,1707890697,1707933527,,,3600,65,broken clouds,Ogun,17282
NG,Owode,6.98,3.47,302.67,302.67,302.67,1011,75,1011,999,2.47,201,1707890615,1707933437,,,3600,92,overcast clouds,Ogun,12367
NG,Agbabu,6.56,4.49,300.06,300.06,300.06,1012,92,1012,1009,1.44,183,1707890346,1707933216,,,3600,47,scattered clouds,Ogun,12117
NG,Ifo,6.92,3.21,303.18,303.18,303.18,1011,80,1011,1008,3.35,206,1707890674,1707933503,,,3600,71,broken clouds,Ogun,13112
NG,Ifo,6.8,3.32,303.28,303.28,303.28,1011,77,1011,1010,3.5,204,1707890641,1707933483,,,3600,90,overcast clouds,Ogun,14399
